MSSubClass,LotArea,Street,LandContour,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,ExterQual,ExterCond,Foundation,BsmtCond,BsmtFinType1,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Utilities_NoSeWa,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE
20,11216,1,3,21,8,5,2006,2006,12,2,4,PConc,Gd,Unf,1489,GasA,Y,SBrkr,1489,0,1489,2,3,1,Gd,Typ,1,2006.0,2,776,TA,0,0,0,0,6,2006,New,Partial,232600,False,False,False,False,False
20,14803,1,3,16,10,5,2007,2008,5,0,4,PConc,TA,GLQ,2078,GasA,Y,SBrkr,2084,0,2084,2,2,1,Ex,Typ,1,2007.0,3,1220,TA,0,0,0,0,6,2008,New,Partial,385000,False,False,False,False,False
45,6130,1,3,3,5,6,1924,1950,8,3,4,BrkTil,TA,ALQ,784,GasA,Y,SBrkr,784,0,784,1,2,1,Gd,Typ,0,1980.0,0,0,TA,0,0,0,0,5,2008,WD,Normal,109500,False,False,False,False,False
20,8529,1,3,20,7,5,2001,2001,12,2,4,PConc,TA,GLQ,1454,GasA,Y,SBrkr,1434,0,1434,2,3,1,Gd,Typ,1,2001.0,2,527,TA,0,0,0,0,4,2009,WD,Normal,189000,False,False,False,False,False
60,28698,1,2,4,5,5,1967,1967,9,3,4,PConc,Gd,LwQ,1013,GasA,Y,SBrkr,1160,966,2126,2,3,1,TA,Min2,0,1967.0,2,538,TA,0,225,0,0,6,2009,WD,Abnorml,185000,False,False,False,False,False
160,2544,1,3,21,7,5,2005,2005,8,2,4,PConc,TA,Unf,600,GasA,Y,SBrkr,520,623,1223,2,2,1,Gd,Typ,0,2005.0,2,480,TA,0,0,0,0,7,2006,WD,Normal,147400,False,False,False,True,False
20,11900,1,3,12,6,5,1957,1957,6,3,4,CBlock,TA,Rec,1392,GasA,Y,FuseA,1392,0,1392,1,3,1,TA,Typ,2,1957.0,2,458,TA,0,192,0,0,6,2008,WD,Normal,166000,False,False,False,False,False
160,3180,1,3,21,7,5,2005,2005,8,3,4,PConc,TA,Unf,600,GasA,Y,SBrkr,520,600,1200,2,2,1,Gd,Typ,0,2005.0,2,480,TA,0,0,0,0,6,2006,WD,Normal,151000,False,False,False,False,True
60,9548,1,3,5,7,6,2003,2003,12,2,4,PConc,TA,GLQ,941,GasA,Y,SBrkr,941,888,1829,2,3,1,Gd,Typ,1,2003.0,2,613,TA,0,0,0,0,1,2010,WD,Normal,237000,False,False,False,False,False
20,10004,1,3,12,6,6,1964,1964,6,3,4,CBlock,TA,Rec,1516,GasA,Y,SBrkr,1516,0,1516,1,3,1,TA,Typ,0,1964.0,2,472,TA,0,152,0,0,2,2009,WD,Normal,167000,False,False,False,False,False
20,7875,1,3,12,5,6,1961,1961,12,3,4,CBlock,TA,Rec,1144,GasA,Y,SBrkr,1144,0,1144,1,3,1,TA,Typ,0,1961.0,2,456,TA,0,0,0,0,9,2008,WD,Normal,139950,False,False,False,False,False
20,9600,1,3,19,4,7,1950,1995,12,3,4,CBlock,TA,BLQ,1067,GasA,Y,SBrkr,1067,0,1067,2,2,1,Gd,Min2,0,1996.0,2,436,TA,0,0,0,0,2,2010,WD,Normal,128000,False,False,False,False,False
30,8100,1,3,17,5,6,1948,1973,12,3,4,BrkTil,TA,Rec,1559,GasA,Y,SBrkr,1559,0,1559,1,2,1,TA,Min2,0,1948.0,2,812,TA,0,0,0,0,6,2007,COD,Normal,153500,False,False,False,False,False
160,1680,1,3,2,6,5,1973,1973,6,3,4,CBlock,TA,BLQ,483,GasA,Y,SBrkr,483,504,987,1,2,1,TA,Typ,0,1973.0,1,264,TA,0,0,0,0,11,2008,WD,Normal,100000,False,False,False,True,False
20,9525,1,3,5,5,6,1995,2006,12,3,4,PConc,TA,Unf,1099,GasA,Y,SBrkr,1099,0,1099,1,3,1,Gd,Typ,0,1999.0,1,352,TA,0,0,0,0,6,2008,WD,Normal,144000,False,False,False,False,False
50,11767,1,3,7,5,6,1946,1995,8,3,4,CBlock,TA,BLQ,768,GasA,Y,SBrkr,768,432,1200,1,3,1,TA,Typ,0,1946.0,1,240,TA,0,0,0,0,5,2008,WD,Normal,130500,False,False,False,False,False
70,12155,1,3,18,6,8,1925,1950,13,3,4,BrkTil,TA,BLQ,672,GasA,N,SBrkr,810,672,1482,2,4,1,Fa,Typ,0,1934.0,1,400,TA,0,0,0,0,3,2008,WD,Normal,140000,False,False,False,False,False
70,10440,1,3,17,5,8,1904,2002,8,3,4,PConc,TA,Unf,650,GasA,Y,SBrkr,958,581,1539,2,3,1,Gd,Typ,1,1983.0,2,686,TA,0,0,0,0,6,2008,WD,Normal,157500,False,False,False,False,False
80,9020,1,3,12,6,7,1966,1966,6,3,4,CBlock,TA,Rec,1127,GasA,Y,SBrkr,1165,0,1165,1,3,1,TA,Typ,0,1966.0,2,490,Gd,0,0,0,0,5,2008,WD,Normal,174900,False,False,False,False,False
90,8000,1,3,12,5,4,1961,1961,3,3,4,CBlock,TA,Unf,1800,GasA,N,SBrkr,1800,0,1800,2,6,2,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,7,2007,WD,Normal,141000,False,False,True,False,False
50,12665,1,3,17,5,8,1915,1950,13,3,4,BrkTil,TA,Unf,876,GasA,Y,SBrkr,876,540,1416,1,4,1,TA,Typ,1,1949.0,3,720,TA,0,0,0,0,6,2008,WD,Normal,153900,False,False,False,False,False
85,16647,1,3,19,5,5,1975,1981,6,3,4,CBlock,TA,ALQ,1390,GasA,Y,SBrkr,1701,0,1701,2,3,1,TA,Min2,2,1975.0,2,611,TA,0,0,0,0,1,2007,WD,Normal,171000,False,False,False,False,False
60,9317,1,3,20,7,5,1993,1993,6,2,4,PConc,TA,ALQ,740,GasA,Y,SBrkr,1006,769,1775,2,3,1,Gd,Typ,1,1993.0,2,425,TA,0,0,0,0,7,2009,WD,Normal,213000,False,False,False,False,False
20,15523,1,3,5,5,6,1972,1972,6,3,4,CBlock,TA,BLQ,864,GasA,Y,SBrkr,864,0,864,1,3,1,TA,Typ,1,1972.0,1,338,TA,0,0,0,0,8,2009,WD,Normal,133500,False,False,False,False,False
50,45600,1,0,4,6,8,1908,1997,13,3,4,BrkTil,TA,Unf,907,GasA,Y,SBrkr,1307,1051,2358,3,5,1,TA,Typ,1,1908.0,2,360,TA,0,175,0,0,9,2008,WD,Normal,240000,False,False,False,False,False
80,9600,1,3,24,6,7,1976,1994,9,2,2,CBlock,TA,Unf,528,GasA,Y,SBrkr,1094,761,1855,2,3,1,TA,Typ,1,1976.0,2,512,TA,0,0,0,0,8,2007,WD,Normal,187000,False,False,False,False,False
120,4435,1,3,5,6,5,2003,2003,12,2,4,PConc,TA,GLQ,848,GasA,Y,SBrkr,848,0,848,1,1,1,Gd,Typ,0,2003.0,2,420,TA,0,0,0,0,11,2007,WD,Normal,131500,False,False,False,False,True
120,3196,1,3,0,8,5,2003,2003,12,2,4,PConc,TA,Unf,1273,GasA,Y,SBrkr,1456,0,1456,2,2,1,Gd,Typ,1,2003.0,2,400,TA,0,0,0,0,5,2006,WD,Normal,215000,False,False,False,False,True
75,7128,1,3,6,7,5,1941,1950,8,3,2,CBlock,TA,Rec,918,GasA,Y,SBrkr,918,728,1646,2,4,1,TA,Typ,2,1941.0,1,240,TA,0,126,0,0,8,2007,WD,Normal,164000,False,False,False,False,False
80,12095,1,3,12,6,6,1964,1964,8,3,2,CBlock,TA,Rec,1127,GasA,Y,SBrkr,1445,0,1445,1,3,1,TA,Typ,1,1964.0,2,645,TA,0,0,0,0,8,2009,WD,Normal,158000,False,False,False,False,False
20,17920,1,3,19,5,4,1955,1974,13,3,4,CBlock,TA,ALQ,1763,GasA,Y,SBrkr,1779,0,1779,1,3,1,TA,Typ,1,1955.0,2,454,TA,0,312,0,0,7,2006,WD,Abnorml,170000,False,False,False,False,False
20,6897,1,3,19,5,8,1962,2010,6,3,2,CBlock,TA,ALQ,1040,GasA,Y,SBrkr,1040,0,1040,1,3,1,TA,Typ,0,1962.0,1,260,TA,0,0,0,0,4,2010,WD,Normal,127000,False,False,False,False,False
80,10970,1,2,5,6,6,1978,1978,9,3,4,CBlock,Gd,GLQ,940,GasA,Y,SBrkr,1026,0,1026,1,3,1,TA,Typ,0,1981.0,2,576,Fa,0,0,0,0,10,2008,WD,Normal,147000,False,False,False,False,False
60,8125,1,3,8,6,5,1994,1995,6,3,4,PConc,TA,Unf,702,GasA,Y,SBrkr,702,779,1481,2,3,1,TA,Typ,1,1994.0,2,343,TA,0,0,0,0,3,2009,WD,Normal,174000,False,False,False,False,False
20,10400,1,3,14,7,5,1976,1976,6,3,4,CBlock,TA,Unf,1090,GasA,Y,SBrkr,1370,0,1370,2,3,1,TA,Typ,1,1976.0,2,479,TA,0,0,0,0,6,2009,WD,Family,152000,False,False,False,False,False
60,11029,1,3,14,6,7,1968,1984,6,3,4,CBlock,TA,BLQ,1054,GasA,Y,SBrkr,1512,1142,2654,2,4,1,Gd,Typ,1,1968.0,2,619,TA,0,222,0,0,8,2006,WD,Normal,250000,False,False,False,False,False
50,7642,1,3,6,7,8,1918,1998,13,2,4,BrkTil,TA,Unf,912,GasA,Y,SBrkr,912,514,1426,1,3,1,Gd,Typ,1,1925.0,1,216,TA,0,0,0,0,6,2007,WD,Normal,189950,False,False,False,False,False
190,11625,1,3,19,5,4,1965,1965,9,3,4,PConc,TA,BLQ,1039,GasA,Y,SBrkr,1039,0,1039,1,3,1,TA,Typ,0,1965.0,2,504,TA,0,0,0,0,4,2010,WD,Normal,131500,False,True,False,False,False
20,9672,1,3,20,6,5,1984,1985,6,3,4,PConc,TA,GLQ,1040,GasA,Y,SBrkr,1097,0,1097,2,3,1,TA,Typ,0,1986.0,2,480,TA,0,0,0,0,5,2010,WD,Normal,152000,False,False,False,False,False
20,7931,1,3,12,5,5,1959,1959,3,3,4,CBlock,TA,BLQ,1148,GasA,Y,SBrkr,1148,0,1148,1,3,1,TA,Typ,0,1959.0,1,672,TA,0,0,0,0,7,2009,WD,Normal,132500,False,False,False,False,False
20,8640,1,3,21,7,5,2007,2008,12,2,4,PConc,TA,Unf,1372,GasA,Y,SBrkr,1372,0,1372,2,3,1,Gd,Typ,0,2008.0,2,529,TA,0,0,0,0,5,2008,New,Partial,250580,False,False,False,False,False
20,8750,1,3,12,5,6,1970,1970,8,3,4,CBlock,TA,BLQ,1002,GasA,Y,SBrkr,1002,0,1002,1,3,1,TA,Typ,0,1973.0,2,902,TA,0,0,0,0,8,2009,WD,Normal,148500,False,False,False,False,False
20,10656,1,1,23,8,5,2006,2007,12,2,4,PConc,TA,Unf,1638,GasA,Y,SBrkr,1646,0,1646,2,3,1,Gd,Typ,1,2007.0,3,870,TA,0,0,0,0,11,2007,New,Partial,248900,False,False,False,False,False
20,6970,1,3,19,4,5,1961,1961,12,3,4,CBlock,TA,ALQ,1040,GasA,Y,SBrkr,1120,0,1120,1,3,1,Fa,Typ,0,1961.0,2,544,TA,0,0,0,400,5,2007,WD,Normal,129000,False,False,False,False,False
60,14762,1,3,8,5,6,1948,1950,9,3,4,Slab,TA,Unf,0,GasA,Y,SBrkr,1547,720,2320,2,2,1,TA,Typ,1,1979.0,2,672,TA,0,0,0,0,5,2006,WD,Normal,169000,False,False,False,False,False
60,9938,1,3,20,7,5,1993,1994,8,2,4,PConc,TA,GLQ,1050,GasA,Y,SBrkr,1062,887,1949,2,3,1,Gd,Typ,1,1993.0,2,574,TA,0,0,0,0,6,2010,WD,Normal,236000,False,False,False,False,False
20,6600,1,3,12,5,5,1962,1962,8,3,4,CBlock,TA,Unf,894,GasA,N,SBrkr,894,0,894,1,2,1,TA,Typ,0,1962.0,1,308,TA,0,0,0,0,8,2009,WD,Normal,109500,False,False,False,False,False
60,8750,1,3,5,6,5,1998,1998,12,3,4,PConc,TA,GLQ,804,GasA,Y,SBrkr,804,878,1682,2,3,1,Gd,Typ,0,1998.0,2,523,TA,0,0,0,0,6,2010,WD,Normal,200500,False,False,False,False,False
20,8892,1,3,12,5,7,1953,1996,14,2,4,Stone,TA,Unf,105,GasA,Y,SBrkr,910,0,910,1,3,1,Gd,Typ,0,1953.0,2,414,TA,0,0,0,0,10,2008,WD,Normal,116000,False,False,False,False,False
40,12144,1,3,12,5,7,1949,1950,6,2,4,CBlock,TA,Rec,832,GasA,Y,SBrkr,1036,0,1268,1,3,1,TA,Typ,1,1949.0,1,288,TA,0,0,0,0,9,2009,WD,Normal,133000,False,False,False,False,False
50,5720,1,3,17,5,6,1941,1950,13,3,4,CBlock,TA,Unf,676,GasA,Y,SBrkr,676,455,1131,1,3,1,TA,Typ,0,1941.0,1,200,TA,0,0,0,0,8,2009,WD,Abnorml,66500,False,False,False,False,False
60,9000,1,3,21,8,5,2007,2007,5,2,4,PConc,TA,GLQ,1184,GasA,Y,SBrkr,1184,1426,2610,2,4,1,Ex,Typ,1,2007.0,2,550,TA,0,0,0,0,8,2007,New,Partial,303477,False,False,False,False,False
20,25286,1,1,11,4,5,1963,1963,6,3,4,PConc,TA,ALQ,1064,GasA,Y,SBrkr,1040,0,1040,1,3,1,TA,Typ,0,1963.0,2,648,TA,0,0,0,0,1,2007,WD,Normal,132250,False,False,False,False,False
60,8834,1,3,16,9,5,2004,2005,12,2,4,PConc,TA,GLQ,1462,GasA,Y,SBrkr,1462,762,2224,2,4,1,Ex,Typ,1,2004.0,3,738,TA,0,0,0,0,6,2009,WD,Normal,350000,False,False,False,False,False
85,11782,1,3,19,5,7,1961,1995,6,3,4,CBlock,TA,ALQ,1109,GasA,Y,SBrkr,1155,0,1155,1,3,1,Gd,Min2,0,1987.0,2,576,TA,0,0,0,400,6,2010,WD,Normal,148000,False,False,False,False,False
20,7000,1,3,5,5,8,1978,2005,12,2,2,CBlock,TA,ALQ,864,GasA,Y,SBrkr,864,0,864,1,3,1,TA,Typ,0,1978.0,1,336,TA,0,0,0,0,7,2009,WD,Normal,136500,False,False,False,False,False
20,7024,1,3,7,5,5,2005,2006,12,3,4,PConc,Gd,ALQ,1090,GasA,Y,SBrkr,1090,0,1090,1,2,1,TA,Typ,0,2005.0,2,450,TA,0,0,0,0,6,2007,WD,Normal,157000,False,False,False,False,False
50,13758,1,3,23,7,5,1990,1991,6,2,2,CBlock,TA,LwQ,1156,GasA,Y,SBrkr,1187,530,1717,2,3,1,Gd,Typ,1,1990.0,2,400,TA,0,0,0,0,4,2007,WD,Normal,187500,False,False,False,False,False
60,9636,1,3,8,6,5,1992,1993,12,3,4,PConc,TA,Unf,808,GasA,Y,SBrkr,808,785,1593,2,3,1,TA,Typ,1,1993.0,2,389,TA,0,0,0,0,12,2009,WD,Normal,178000,False,False,False,False,False
75,6204,1,0,18,4,5,1912,1950,13,2,4,PConc,Fa,Unf,795,GasA,N,SBrkr,954,795,2230,1,5,1,TA,Typ,0,1997.0,1,440,Gd,0,0,0,0,3,2006,WD,Normal,118500,False,False,False,False,False
20,7150,1,3,12,5,5,1967,1967,6,3,4,CBlock,TA,BLQ,892,GasA,Y,SBrkr,892,0,892,1,3,1,TA,Typ,0,1967.0,1,288,TA,0,0,0,0,7,2009,WD,Normal,100000,False,False,False,False,False
120,5119,1,3,21,9,5,1999,2000,8,2,4,PConc,TA,GLQ,1698,GasA,Y,SBrkr,1709,0,1709,2,2,1,Gd,Typ,1,1999.0,2,506,TA,0,0,0,0,1,2008,CWD,Abnorml,328900,False,False,False,False,True
90,8393,1,3,12,5,5,1959,2005,8,3,4,CBlock,TA,LwQ,1626,GasA,Y,SBrkr,1712,0,1712,2,4,2,TA,Typ,0,2005.0,2,588,TA,0,0,0,0,6,2006,WD,Family,145000,False,False,True,False,False
50,16466,1,3,7,5,7,1955,1955,8,3,2,PConc,TA,Unf,816,GasA,Y,SBrkr,872,521,1393,1,3,1,TA,Typ,0,1955.0,1,300,TA,0,265,0,0,4,2008,WD,Normal,135500,False,False,False,False,False
20,15865,1,3,12,8,6,1970,1970,13,2,2,PConc,Gd,ALQ,2217,GasA,Y,SBrkr,2217,0,2217,2,4,1,Gd,Typ,1,1970.0,2,621,TA,0,224,0,0,10,2007,WD,Normal,268000,False,False,False,False,False
20,12160,1,3,12,6,4,1953,1953,13,3,4,CBlock,TA,BLQ,1505,GasA,Y,SBrkr,1505,0,1505,1,2,1,TA,Typ,1,1953.0,2,505,TA,162,0,0,0,2,2009,WD,Normal,149500,False,False,False,False,False
50,8064,1,3,12,5,7,1949,2006,8,3,2,CBlock,TA,Unf,672,GasA,Y,SBrkr,672,252,924,1,3,1,TA,Typ,1,2003.0,2,576,TA,0,0,0,2000,7,2007,WD,Normal,122900,False,False,False,False,False
60,11184,1,3,19,6,5,1978,1978,6,3,4,CBlock,TA,LwQ,918,GasA,Y,SBrkr,918,765,1683,2,3,1,TA,Typ,1,1978.0,2,440,TA,0,0,0,0,7,2009,WD,Normal,172500,False,False,False,False,False
20,8414,1,3,19,6,8,1963,2003,6,3,4,CBlock,TA,GLQ,1059,GasA,Y,SBrkr,1068,0,1068,1,3,1,TA,Typ,0,1963.0,1,264,TA,0,0,0,0,2,2006,WD,Normal,154500,False,False,False,False,False
20,13284,1,3,19,5,5,1954,1954,13,3,4,PConc,TA,BLQ,1383,GasA,Y,SBrkr,1383,0,1383,1,3,1,TA,Typ,1,1954.0,1,354,TA,0,0,0,0,6,2008,WD,Normal,165000,False,False,False,False,False
90,7018,1,0,20,5,5,1979,1979,9,3,4,Slab,TA,Unf,0,GasA,Y,SBrkr,1535,0,1535,2,4,2,TA,Typ,0,1979.0,2,400,TA,0,0,0,0,6,2009,WD,Alloca,118858,False,False,True,False,False
60,7056,1,3,12,6,5,1963,1963,6,3,4,CBlock,TA,BLQ,780,GasA,Y,SBrkr,983,813,1796,1,4,1,TA,Typ,1,1963.0,2,483,TA,0,0,0,0,10,2008,WD,Normal,140000,False,False,False,False,False
30,8765,1,3,9,4,6,1936,1950,13,3,4,BrkTil,TA,ALQ,951,GasA,N,SBrkr,951,0,951,1,2,1,TA,Typ,0,1936.0,1,327,TA,0,0,0,0,4,2006,WD,Abnorml,106500,False,False,False,False,False
90,7018,1,3,20,5,5,1979,1979,9,3,4,Slab,TA,Unf,0,GasA,Y,SBrkr,1120,1120,2240,2,6,2,TA,Typ,0,1979.0,2,528,TA,0,0,0,0,6,2009,WD,Alloca,142953,False,False,True,False,False
20,12919,1,3,16,9,5,2009,2010,12,0,4,PConc,TA,GLQ,2330,GasA,Y,SBrkr,2364,0,2364,2,2,1,Ex,Typ,2,2009.0,3,820,TA,0,0,0,0,3,2010,New,Partial,611657,False,False,False,False,False
20,6993,1,3,19,5,7,1961,1994,6,3,4,CBlock,TA,BLQ,912,GasA,Y,SBrkr,1236,0,1236,1,3,1,TA,Typ,1,1961.0,1,288,TA,0,0,0,0,6,2006,WD,Normal,135000,False,False,False,False,False
20,7340,1,3,12,4,6,1971,1971,6,3,4,CBlock,TA,ALQ,858,GasA,Y,SBrkr,858,0,858,1,2,1,TA,Typ,0,1979.0,1,684,TA,0,0,0,0,6,2007,WD,Normal,110000,False,False,False,False,False
20,8712,1,3,12,5,7,1957,2000,8,3,2,CBlock,TA,BLQ,992,GasA,Y,SBrkr,1306,0,1306,1,2,1,TA,Typ,0,1968.0,1,756,TA,0,0,0,0,5,2009,WD,Normal,153000,False,False,False,False,False
60,7875,1,3,8,7,5,2003,2003,12,2,4,PConc,TA,Unf,783,GasA,Y,SBrkr,807,702,1509,2,3,1,Gd,Typ,1,2003.0,2,393,TA,0,0,0,0,7,2006,WD,Normal,180000,False,False,False,False,False
20,14859,1,1,8,7,5,2006,2006,12,2,4,PConc,TA,Unf,1670,GasA,Y,SBrkr,1670,0,1670,2,3,1,Gd,Typ,1,2006.0,3,690,TA,0,0,0,0,8,2006,New,Partial,240000,False,False,False,False,False
20,6173,1,3,19,5,6,1967,1967,6,3,4,CBlock,TA,GLQ,876,GasA,Y,SBrkr,902,0,902,1,3,1,TA,Typ,0,1967.0,1,288,TA,0,0,0,0,8,2007,WD,Normal,125500,False,False,False,False,False
20,9920,1,3,12,5,5,1954,1954,6,3,4,CBlock,TA,Rec,1056,GasA,Y,SBrkr,1063,0,1063,1,3,1,TA,Typ,0,1954.0,1,280,TA,0,0,0,0,2,2010,WD,Normal,128000,False,False,False,False,False
20,13501,1,3,21,8,5,2006,2006,12,2,4,PConc,TA,GLQ,1623,GasA,Y,SBrkr,1636,0,1636,2,3,1,Gd,Typ,1,2006.0,3,865,TA,0,0,0,0,6,2007,WD,Normal,255000,False,False,False,False,False
50,11500,1,3,6,7,7,1936,1987,3,2,4,CBlock,TA,Rec,1017,GasA,Y,SBrkr,1020,1037,2057,1,3,1,Gd,Typ,1,1936.0,1,180,TA,0,322,0,0,6,2006,WD,Normal,250000,False,False,False,False,False
20,8885,1,2,11,5,5,1983,1983,6,3,4,CBlock,TA,BLQ,864,GasA,Y,SBrkr,902,0,902,1,2,1,TA,Typ,0,1983.0,2,484,TA,0,0,0,0,6,2006,WD,Normal,131000,False,False,False,False,False
60,12589,1,3,8,6,5,2005,2005,12,2,4,PConc,TA,Unf,742,GasA,Y,SBrkr,742,742,1484,2,3,1,Gd,Typ,1,2005.0,2,390,TA,0,0,0,0,6,2009,WD,Normal,174000,False,False,False,False,False
90,11600,1,3,12,5,5,1960,1960,8,3,4,CBlock,TA,Rec,1105,GasA,Y,FuseA,1105,1169,2274,2,5,2,TA,Typ,0,1960.0,2,480,TA,0,0,0,0,1,2010,WD,Normal,154300,False,False,True,False,False
20,9286,1,3,5,5,7,1977,1989,6,3,4,CBlock,Gd,ALQ,1268,GasA,Y,SBrkr,1268,0,1268,1,3,1,Gd,Typ,0,1978.0,1,252,TA,0,0,0,0,10,2009,WD,Normal,143500,False,False,False,False,False
30,6120,1,3,3,5,7,1925,1950,8,3,4,BrkTil,TA,Rec,768,GasA,N,SBrkr,1015,0,1015,1,3,1,TA,Min1,0,1925.0,1,450,TA,0,120,0,620,7,2006,WD,Abnorml,88000,False,False,False,False,False
90,6270,1,1,6,5,6,1949,1950,8,3,4,CBlock,TA,BLQ,1001,GasA,N,FuseA,1001,1001,2002,2,4,2,TA,Typ,0,1949.0,3,871,TA,0,0,0,0,8,2007,WD,Normal,145000,False,False,True,False,False
160,3000,1,3,21,6,5,2009,2009,12,2,4,PConc,TA,GLQ,612,GasA,Y,SBrkr,612,612,1224,2,2,1,Gd,Typ,0,2009.0,2,528,TA,0,0,0,0,6,2009,New,Partial,173733,False,False,False,False,True
160,2001,1,3,10,4,5,1970,1970,5,3,4,CBlock,TA,Unf,546,GasA,Y,SBrkr,546,546,1092,1,3,1,TA,Typ,0,1970.0,1,286,TA,0,0,0,0,1,2007,WD,Normal,75000,False,False,False,True,False
20,9000,1,3,9,2,3,1949,1950,0,3,4,CBlock,TA,BLQ,480,GasA,N,FuseA,480,0,480,0,1,1,TA,Typ,0,1958.0,1,308,TA,0,0,0,0,10,2006,WD,Abnorml,35311,False,False,False,False,False
20,17140,1,3,7,4,6,1956,1956,12,3,4,CBlock,TA,ALQ,1134,GasA,Y,FuseA,1229,0,1229,1,3,1,TA,Typ,0,1956.0,1,284,TA,0,0,0,0,4,2009,WD,Normal,135000,False,False,False,False,False
60,13125,1,3,20,7,5,1991,1991,6,2,4,PConc,TA,BLQ,1104,GasA,Y,SBrkr,912,1215,2127,2,4,1,Gd,Typ,1,1991.0,3,833,TA,0,0,0,0,11,2007,WD,Normal,238000,False,False,False,False,False
20,11029,1,3,12,6,8,1958,2002,8,0,4,CBlock,TA,ALQ,1184,GasA,Y,SBrkr,1414,0,1414,1,3,1,TA,Min1,1,1990.0,2,601,TA,0,190,0,0,5,2008,WD,Normal,176500,False,False,False,False,False
60,8462,1,3,20,6,5,1994,1994,6,2,2,PConc,Gd,GLQ,928,GasA,Y,SBrkr,936,785,1721,2,3,1,Gd,Typ,0,1994.0,2,471,TA,0,0,0,0,7,2007,WD,Normal,201000,False,False,False,False,False
90,8777,1,3,7,5,7,1900,2003,8,3,4,CBlock,TA,ALQ,1272,GasA,Y,SBrkr,1272,928,2200,2,4,2,TA,Typ,0,1980.0,0,0,TA,0,0,0,0,9,2008,WD,Normal,145900,False,False,True,False,False
20,10237,1,3,8,6,5,2005,2006,12,2,4,PConc,TA,GLQ,1316,GasA,Y,SBrkr,1316,0,1316,2,3,1,Gd,Typ,1,2005.0,2,397,TA,23,0,0,0,10,2006,New,Partial,169990,False,False,False,False,False
120,8012,1,3,20,6,5,1993,1994,9,2,4,PConc,TA,LwQ,1604,GasA,Y,SBrkr,1617,0,1617,2,2,1,Gd,Typ,1,1993.0,2,533,TA,0,0,0,0,7,2008,WD,Normal,193000,False,False,False,False,True
20,10240,1,3,14,6,6,1980,1980,9,3,2,CBlock,TA,BLQ,1686,GasA,Y,SBrkr,1686,0,1686,2,3,1,TA,Typ,1,1980.0,2,612,TA,0,0,0,0,5,2006,WD,Normal,207500,False,False,False,False,False
20,15611,1,3,14,5,6,1977,1977,12,3,4,PConc,TA,ALQ,1126,GasA,Y,SBrkr,1126,0,1126,2,3,1,Ex,Typ,0,1977.0,2,540,TA,0,0,0,0,3,2008,WD,Abnorml,175000,False,False,False,False,False
60,11999,1,3,16,8,5,2003,2004,12,2,4,PConc,TA,Unf,1181,GasA,Y,SBrkr,1234,1140,2374,2,4,1,Ex,Typ,1,2003.0,3,656,TA,0,0,0,0,5,2007,WD,Normal,285000,False,False,False,False,False
60,9900,1,3,14,7,5,1968,1968,8,3,4,CBlock,TA,BLQ,832,GasA,Y,SBrkr,1098,880,1978,2,4,1,TA,Typ,1,1968.0,2,486,TA,0,0,0,0,4,2008,WD,Normal,176000,False,False,False,False,False
20,11838,1,3,5,8,5,2001,2001,12,2,4,PConc,TA,Unf,1753,GasA,Y,SBrkr,1788,0,1788,2,3,1,Ex,Typ,1,2001.0,2,522,TA,0,0,0,0,6,2009,WD,Normal,236500,False,False,False,False,False
60,13006,1,3,8,7,5,1997,1997,6,3,4,PConc,TA,Unf,964,GasA,Y,SBrkr,993,1243,2236,2,4,1,Gd,Typ,1,1997.0,2,642,TA,0,0,0,0,11,2006,WD,Normal,222000,False,False,False,False,False
20,8925,1,1,23,8,5,2007,2007,12,2,4,PConc,TA,GLQ,1466,GasA,Y,SBrkr,1466,0,1466,2,3,1,Gd,Typ,0,2007.0,3,610,TA,0,0,0,0,7,2009,WD,Normal,201000,False,False,False,False,False
20,9100,1,3,12,5,6,1965,1965,12,3,4,CBlock,TA,BLQ,925,GasA,Y,SBrkr,925,0,925,1,2,1,TA,Typ,0,1965.0,1,429,TA,0,0,0,0,7,2009,WD,Normal,117500,False,False,False,False,False
20,11670,1,3,21,9,5,2006,2006,12,0,4,PConc,Gd,Unf,1905,GasA,Y,SBrkr,1905,0,1905,2,3,1,Ex,Typ,1,2006.0,3,788,TA,0,0,0,0,3,2007,WD,Normal,320000,False,False,False,False,False
20,8487,1,3,5,7,5,2004,2004,12,2,4,PConc,TA,GLQ,1500,GasA,Y,SBrkr,1500,0,1500,2,3,1,Gd,Typ,0,2004.0,2,570,TA,0,0,0,0,8,2009,WD,Normal,190000,False,False,False,False,False
20,27650,1,1,12,7,7,1960,2007,13,3,4,CBlock,TA,GLQ,585,GasA,Y,SBrkr,2069,0,2069,2,4,1,Gd,Typ,1,1960.0,2,505,TA,0,0,0,0,11,2008,WD,Normal,242000,False,False,False,False,False
